pmid,label,label_name,title_len,abstract_len,n_sentences,avg_sentence_len,n_authors,n_affiliations,n_grants,n_references,is_english,year,n_exaggeration,n_certainty,n_hedge,n_stats,digits_per_1000,single_author,design_meta,design_rct,design_case_report,design_cohort,design_basic,design_review
36034952,1,flipped,147,1278,8,159.8,12,2,0,30,1,2022,0,2,1,0,12.5,0,0,0,0,0,1,0
36034949,1,flipped,117,2082,10,208.2,4,3,0,23,1,2022,0,0,0,8,23.5,0,0,0,0,0,0,0
36034947,1,flipped,74,2051,25,82.0,5,2,0,38,1,2022,0,1,0,2,26.3,0,0,0,0,0,0,0
36034946,1,flipped,88,1745,19,91.8,5,1,0,27,1,2022,0,1,0,6,28.7,0,0,0,0,0,0,0
36034945,1,flipped,129,1708,11,155.3,4,1,0,25,1,2022,0,0,0,1,19.3,0,0,0,0,0,0,0
36034944,1,flipped,135,1757,12,146.4,6,1,0,25,1,2022,0,2,0,2,18.8,0,0,0,1,1,0,0
36034943,1,flipped,196,2034,17,119.6,2,2,0,30,1,2022,0,0,0,3,13.3,0,0,0,0,0,0,0
36034942,1,flipped,113,2268,24,94.5,6,1,0,40,1,2022,0,0,1,3,34.4,0,0,0,0,0,0,0
36034941,1,flipped,106,1473,10,147.3,6,2,0,35,1,2022,0,0,3,1,16.3,0,0,0,0,0,0,0
36034940,1,flipped,154,1839,33,55.7,5,1,0,26,1,2022,0,2,1,4,53.8,0,0,1,0,0,0,0
36034768,1,flipped,108,1560,12,130.0,3,2,0,54,1,2023,0,3,0,0,3.2,0,0,0,0,0,0,0
36034629,1,flipped,115,1186,12,98.8,1,1,0,21,1,2022,1,0,0,2,6.7,1,0,0,0,0,0,0
36034628,1,flipped,149,1740,14,124.3,2,2,0,33,1,2022,0,1,0,2,16.7,0,0,0,0,0,0,0
36034627,1,flipped,87,877,5,175.4,2,2,0,28,1,2022,0,0,0,0,0.0,0,0,0,0,0,0,0
36034626,1,flipped,123,1740,10,174.0,1,1,0,31,1,2022,0,3,0,1,2.3,1,0,0,0,0,0,0
36034625,1,flipped,122,1324,7,189.1,1,1,0,24,1,2022,0,0,0,0,6.0,1,0,0,0,0,0,0
36034624,1,flipped,86,1385,11,125.9,1,1,0,20,1,2022,1,1,0,0,2.2,1,0,0,0,0,0,0
36034623,1,flipped,79,2165,16,135.3,4,3,0,27,1,2022,0,0,2,0,4.6,0,0,0,0,0,0,0
36034621,1,flipped,148,775,5,155.0,3,3,0,23,1,2022,1,0,0,0,0.0,0,0,0,0,0,0,0
36034620,1,flipped,176,1131,4,282.8,2,2,0,25,1,2022,0,0,0,0,0.0,0,0,0,0,0,0,0
36034619,1,flipped,72,1209,5,241.8,3,2,0,30,1,2022,0,0,0,0,0.0,0,0,0,0,0,0,0
36034618,1,flipped,118,1672,7,238.9,1,1,0,21,1,2022,2,1,0,0,2.4,1,0,0,0,0,0,0
36034617,1,flipped,111,1220,7,174.3,3,3,0,21,1,2022,1,2,0,0,0.0,0,0,0,0,0,0,0
36034616,1,flipped,111,1326,10,132.6,6,4,0,9,1,2022,0,0,0,0,8.3,0,0,0,0,0,0,0
36034615,1,flipped,115,1349,9,149.9,1,1,0,20,1,2022,1,1,0,0,1.5,1,0,0,0,0,0,0
36034482,1,flipped,181,2182,11,198.4,3,1,0,18,1,2022,0,0,0,7,11.9,0,0,0,0,0,0,0
36034481,1,flipped,126,1893,18,105.2,6,2,0,20,1,2022,2,1,0,7,17.4,0,0,0,0,0,0,0
36034471,1,flipped,69,973,16,60.8,1,2,0,21,1,2022,0,1,0,0,27.7,1,0,0,0,0,0,0
36034470,1,flipped,124,1875,29,64.7,6,1,0,16,1,2022,0,0,0,1,40.0,0,0,0,0,1,0,0
36034207,1,flipped,102,3034,31,97.9,5,2,0,26,1,2022,0,6,0,19,25.7,0,0,1,0,0,0,0
36034205,1,flipped,102,2813,23,122.3,5,1,0,17,1,2022,0,3,1,12,18.8,0,0,0,1,1,0,0
36034204,1,flipped,119,1432,9,159.1,6,3,0,44,1,2022,0,2,0,0,7.0,0,1,0,0,0,0,0
36034202,1,flipped,106,1576,12,131.3,10,2,0,31,1,2022,2,0,6,0,12.7,0,0,0,0,0,1,0
36034201,1,flipped,108,1587,13,122.1,6,1,0,20,1,2022,1,0,1,9,17.6,0,0,0,0,1,0,0
36034198,1,flipped,119,969,5,193.8,5,1,0,19,1,2022,0,0,0,0,15.5,0,0,0,1,0,0,0
36034197,1,flipped,79,637,3,212.3,4,1,0,29,1,2022,0,1,0,0,3.1,0,0,0,0,0,0,0
36034195,1,flipped,76,806,8,100.8,2,1,0,21,1,2022,0,0,0,0,14.9,0,0,0,0,1,0,0
36034142,1,flipped,140,2251,20,112.5,15,12,0,65,1,2022,1,2,2,0,13.3,0,0,0,0,0,1,0
36033583,1,flipped,92,1612,12,134.3,3,2,0,23,1,2022,3,1,0,0,5.6,0,0,0,0,0,0,0
36033580,1,flipped,151,1021,8,127.6,11,7,0,13,1,2022,0,0,0,1,0.0,0,0,0,0,0,0,0
36033578,1,flipped,103,1619,20,81.0,8,3,0,24,1,2022,0,0,0,4,24.1,0,0,0,0,0,0,0
36033576,1,flipped,86,1402,16,87.6,4,1,0,76,1,2022,0,1,0,1,11.4,0,0,0,0,0,0,1
36033571,1,flipped,122,1688,10,168.8,8,1,0,29,1,2022,0,1,2,3,7.1,0,0,0,0,0,0,0
36033565,1,flipped,91,1266,7,180.9,3,2,0,24,1,2022,1,1,0,0,2.4,0,0,0,0,0,0,0
36033563,1,flipped,174,1462,33,44.3,5,1,0,40,1,2022,0,0,0,4,79.3,0,1,0,0,0,0,1
36033562,1,flipped,105,1131,9,125.7,7,7,0,39,1,2022,0,0,1,0,0.0,0,0,0,0,0,0,0
36033559,1,flipped,146,1121,8,140.1,10,2,0,29,1,2022,0,0,3,0,0.0,0,0,0,0,0,0,0
36033558,1,flipped,87,1528,8,191.0,3,2,0,28,1,2022,0,3,0,0,3.3,0,0,0,0,0,0,0
36033557,1,flipped,165,1637,36,45.5,10,8,0,55,1,2022,0,1,3,2,39.1,0,0,0,0,0,0,0
36033553,1,flipped,111,1338,13,102.9,3,1,0,27,1,2022,0,0,1,0,18.7,0,0,0,0,0,0,0
36033297,1,flipped,127,1293,15,86.2,6,4,0,48,1,2022,1,2,0,0,9.3,0,0,0,0,0,1,0
36033025,1,flipped,150,1373,9,152.6,2,2,0,123,1,2022,0,0,0,1,10.2,0,0,0,0,0,0,0
36032804,1,flipped,117,977,6,162.8,1,1,0,19,1,2022,0,3,0,0,4.1,1,0,0,0,0,0,0
36032802,1,flipped,100,1408,17,82.8,4,1,0,25,1,2022,0,1,0,0,9.9,0,0,0,0,0,0,0
36032183,1,flipped,96,2055,12,171.2,4,3,0,25,1,2022,0,0,0,4,0.0,0,0,0,0,0,0,0
36032049,1,flipped,74,1536,6,256.0,6,5,0,17,1,2022,1,2,0,0,2.6,0,0,0,0,0,0,1
36032048,1,flipped,176,2058,32,64.3,7,4,0,20,1,2022,0,1,0,9,51.0,0,0,0,0,1,0,0
36032047,1,flipped,79,1824,12,152.0,2,1,0,20,1,2022,1,0,1,0,3.3,0,0,0,0,0,0,0
36032045,1,flipped,149,1247,12,103.9,6,2,0,17,1,2022,0,1,0,2,21.7,0,0,0,0,0,0,0
39281829,1,flipped,109,1967,10,196.7,8,7,0,61,1,2022,1,0,2,0,56.9,0,0,0,0,0,0,0
36030585,1,flipped,129,2100,14,150.0,6,6,0,260,1,2022,0,0,1,1,7.1,0,0,0,0,0,0,0
36029837,1,flipped,105,1797,17,105.7,8,6,0,0,1,2022,0,0,1,1,14.5,0,0,0,0,0,1,0
36029105,1,flipped,204,2250,18,125.0,11,9,1,40,1,2023,0,0,0,3,24.9,0,0,1,0,0,0,0
36027665,1,flipped,59,2423,40,60.6,5,5,0,0,1,2022,0,3,0,1,48.3,0,0,0,0,0,0,0
36026488,1,flipped,116,1175,9,130.6,8,9,0,108,1,2022,0,3,0,0,6.8,0,0,0,0,0,0,0
36018864,1,flipped,78,1948,15,129.9,4,4,0,72,1,2022,0,1,2,0,10.3,0,0,0,0,0,0,0
36017972,1,flipped,137,1250,9,138.9,2,2,0,0,1,2022,0,0,1,2,1.6,0,1,0,0,1,0,1
36017502,1,flipped,87,1609,11,146.3,19,17,0,249,1,2022,0,0,1,0,0.0,0,0,0,0,0,0,1
36017467,1,flipped,101,1096,7,156.6,1,2,0,20,1,2022,0,1,0,0,0.0,1,0,0,0,0,0,0
36017466,1,flipped,88,1122,7,160.3,2,1,0,21,1,2022,0,0,0,0,0.0,0,0,0,0,0,0,0
36017459,1,flipped,116,1677,11,152.5,8,4,0,30,1,2022,1,0,0,2,18.5,0,0,0,0,0,0,0
36017458,1,flipped,123,1439,11,130.8,3,1,0,20,1,2022,0,0,0,0,2.1,0,0,0,0,0,0,0
36017457,1,flipped,90,942,6,157.0,1,1,0,22,1,2022,0,0,0,0,0.0,1,0,0,0,0,0,0
36017456,1,flipped,130,1724,11,156.7,5,2,0,16,1,2022,0,1,0,0,15.7,0,0,0,0,0,0,0
36017451,1,flipped,80,1733,12,144.4,2,1,0,30,1,2022,0,1,0,1,8.1,0,0,0,0,0,0,0
36017397,1,flipped,177,2300,20,115.0,3,2,0,40,1,2022,0,7,1,1,15.2,0,1,1,0,1,0,1
36017394,1,flipped,105,1854,13,142.6,3,3,0,27,1,2022,0,1,0,3,2.7,0,0,0,0,0,0,0
36017392,1,flipped,142,1827,37,49.4,3,1,0,38,1,2022,0,0,2,4,52.5,0,1,0,1,0,0,1
36017391,1,flipped,157,1122,8,140.2,9,7,0,28,1,2022,0,0,1,0,20.5,0,0,0,0,0,0,0
36017389,1,flipped,100,1973,13,151.8,3,2,0,19,1,2022,0,2,0,0,1.0,0,0,0,0,0,0,0
36017388,1,flipped,150,2223,26,85.5,5,2,0,38,1,2022,0,2,1,3,36.0,0,1,0,0,1,0,1
36017385,1,flipped,103,2266,11,206.0,7,3,0,40,1,2022,0,0,0,0,8.4,0,0,0,0,0,0,0
36017382,1,flipped,98,1847,45,41.0,1,1,0,43,1,2022,0,0,0,8,72.0,1,1,0,0,0,0,0
36017381,1,flipped,119,1731,16,108.2,5,3,0,31,1,2022,2,0,1,3,15.0,0,0,0,0,0,0,0
36017306,1,flipped,137,1600,8,200.0,5,2,0,23,1,2022,0,0,0,3,16.9,0,0,0,0,1,0,0
36017248,1,flipped,113,2274,13,174.9,1,1,0,21,1,2022,0,0,1,1,0.9,1,0,0,0,0,0,0
36017247,1,flipped,85,1221,8,152.6,1,1,0,24,1,2022,0,1,1,0,3.3,1,0,0,0,0,0,0
36017246,1,flipped,119,1315,7,187.9,2,2,0,20,1,2022,0,0,0,0,0.0,0,0,0,0,0,0,1
36017244,1,flipped,98,1199,10,119.9,1,1,0,21,1,2022,0,0,2,0,4.2,1,0,0,0,0,0,0
36017242,1,flipped,64,992,7,141.7,1,2,0,20,1,2022,1,1,1,0,0.0,1,0,0,0,0,0,0
36017241,1,flipped,114,1793,13,137.9,2,1,0,22,1,2022,1,1,0,2,3.3,0,0,0,0,0,0,0
36017240,1,flipped,84,1167,11,106.1,1,1,0,20,1,2022,0,0,1,0,6.9,1,0,0,0,0,0,0
36017155,1,flipped,104,2111,25,84.4,4,3,0,28,1,2022,0,1,1,9,22.3,0,0,0,0,0,0,0
36017154,1,flipped,177,2741,22,124.6,4,1,0,20,1,2022,0,0,2,7,20.8,0,0,0,1,1,0,0
36017153,1,flipped,103,2066,22,93.9,6,4,0,34,1,2022,0,0,0,0,20.8,0,0,0,0,0,0,0
36017152,1,flipped,169,1153,4,288.2,5,2,0,35,1,2022,0,1,0,1,15.6,0,0,0,0,0,0,0
36017151,1,flipped,142,2139,23,93.0,8,1,0,37,1,2022,0,0,5,8,35.1,0,0,1,0,1,0,0
36017149,1,flipped,76,1585,13,121.9,7,2,0,26,1,2022,0,0,0,3,21.5,0,0,0,0,1,0,0
36017147,1,flipped,69,1387,9,154.1,4,3,0,30,1,2022,0,0,1,1,18.7,0,0,0,1,0,1,0
36017146,1,flipped,66,1197,7,171.0,5,1,0,28,1,2022,0,1,0,0,6.7,0,0,0,0,0,0,0
36017145,1,flipped,139,2370,19,124.7,7,2,0,45,1,2022,0,2,0,14,13.9,0,0,0,0,0,1,0
36017130,1,flipped,122,1743,8,217.9,7,3,0,26,1,2022,0,0,3,0,9.2,0,0,0,0,0,1,0
36017028,1,flipped,151,1259,8,157.4,1,1,0,26,1,2022,0,0,1,0,17.5,1,0,0,1,0,0,0
36017027,1,flipped,65,1873,20,93.7,2,1,0,19,1,2022,0,1,0,3,37.4,0,0,0,0,1,0,0
36017025,1,flipped,138,965,4,241.2,6,1,0,25,1,2022,0,0,0,0,6.2,0,0,0,0,0,0,0
36017023,1,flipped,150,1171,8,146.4,3,3,0,19,1,2022,0,2,0,0,4.3,0,0,0,0,0,0,0
36017017,1,flipped,123,1278,15,85.2,6,3,0,23,1,2022,0,0,1,0,25.0,0,0,0,0,0,0,0
36017014,1,flipped,101,929,5,185.8,6,2,0,22,1,2022,0,0,0,0,3.2,0,0,0,0,0,0,0
36016921,1,flipped,110,1486,10,148.6,7,3,0,31,1,2022,0,0,1,0,2.7,0,0,0,0,0,0,0
36016920,1,flipped,136,1441,11,131.0,3,1,0,28,1,2022,0,0,2,3,18.7,0,0,0,0,0,0,0
36016919,1,flipped,151,2135,17,125.6,5,4,0,12,1,2022,0,1,0,3,9.8,0,0,0,0,0,0,0
36016851,1,flipped,151,1399,9,155.4,8,1,0,30,1,2022,0,2,2,0,22.2,0,0,0,0,0,0,0
36016764,1,flipped,118,1110,11,100.9,8,6,0,44,1,2022,0,0,0,1,13.5,0,0,0,0,0,0,0
36016689,1,flipped,96,1524,14,108.9,5,2,0,20,1,2022,2,0,1,6,22.3,0,0,0,0,1,0,0
36016688,1,flipped,180,2022,13,155.5,8,2,0,22,1,2022,0,2,0,3,12.9,0,0,1,0,0,0,0
36016681,1,flipped,141,2671,19,140.6,3,2,0,32,1,2022,0,1,0,27,15.4,0,0,0,0,1,0,0
36016680,1,flipped,87,1544,25,61.8,5,1,0,30,1,2022,1,0,0,3,41.5,0,0,0,0,0,0,0
36016678,1,flipped,115,1508,29,52.0,4,1,0,23,1,2022,0,1,1,0,49.7,0,0,0,0,0,0,0
36016671,1,flipped,192,1375,10,137.5,10,1,0,22,1,2022,0,1,0,5,9.5,0,0,0,0,0,0,0
36016670,1,flipped,94,1829,12,152.4,2,2,0,25,1,2022,0,1,0,0,5.5,0,0,0,0,0,0,0
36016519,1,flipped,168,2051,18,113.9,5,2,0,56,1,2022,2,1,2,0,41.9,0,0,0,0,0,0,0
36015345,1,flipped,239,3734,50,74.7,8,7,0,75,1,2022,1,4,3,2,18.5,0,0,0,0,0,1,0
36015107,1,flipped,198,2634,20,131.7,13,5,1,139,1,2022,0,1,5,0,8.4,0,0,0,0,0,0,0
36012632,1,flipped,131,1429,15,95.3,10,3,1,63,1,2022,1,1,2,0,16.1,0,0,0,0,0,0,0
36009056,1,flipped,99,1503,12,125.2,5,2,2,51,1,2022,2,0,0,1,12.6,0,0,0,0,0,1,0
36007609,1,flipped,125,1536,9,170.7,6,5,0,0,1,2022,0,1,1,1,13.7,0,0,0,0,0,0,0
36005437,1,flipped,147,1868,10,186.8,2,4,0,28,1,2022,0,2,2,0,4.3,0,1,1,0,0,0,1
36004922,1,flipped,139,1688,21,80.4,6,4,0,95,1,2022,0,1,0,1,18.4,0,0,0,0,0,0,0
36004381,1,flipped,69,919,7,131.3,5,3,0,112,1,2022,0,0,1,0,0.0,0,0,0,0,0,0,0
36003998,1,flipped,118,1106,7,158.0,4,1,0,27,1,2022,0,0,1,0,9.0,0,0,0,0,0,0,1
36003996,1,flipped,91,1183,8,147.9,6,2,0,29,1,2022,0,2,0,0,5.1,0,0,0,0,0,0,0
36003995,1,flipped,144,2104,16,131.5,6,2,0,31,1,2022,0,0,0,1,3.8,0,0,0,0,0,0,0
36003921,1,flipped,115,1465,26,56.3,4,4,0,17,1,2022,0,1,0,1,56.7,0,0,0,0,0,0,0
36003920,1,flipped,103,1901,12,158.4,3,2,0,37,1,2022,0,0,4,0,27.4,0,0,0,0,0,1,0
36003831,1,flipped,109,1855,15,123.7,8,6,0,62,1,2022,2,0,0,6,19.9,0,0,0,0,1,0,0
36003108,1,flipped,122,1235,9,137.2,2,3,0,122,1,2022,0,1,0,4,1.6,0,0,0,0,0,0,0
36003077,1,flipped,123,640,4,160.0,5,1,0,25,1,2022,0,1,0,0,0.0,0,0,0,0,0,0,0
39262920,1,flipped,91,1468,16,91.8,7,7,0,26,1,2022,1,3,0,0,4.1,0,0,0,0,0,0,0
38623354,1,flipped,136,1473,13,113.3,4,3,0,33,1,2022,0,1,1,1,15.6,0,0,0,0,0,1,0
36002652,1,flipped,82,1564,15,104.3,4,2,0,26,1,2022,1,0,2,0,15.3,0,0,0,0,0,0,0
36002089,1,flipped,128,1795,26,69.0,10,10,0,0,1,2022,0,0,1,6,39.6,0,0,0,0,1,0,0
36002044,1,flipped,139,1837,13,141.3,9,4,0,0,1,2022,1,1,0,0,10.3,0,0,0,0,0,0,0
36001610,1,flipped,129,1659,9,184.3,3,1,0,73,1,2022,1,1,2,0,0.0,0,0,0,0,0,0,0
36001604,1,flipped,135,1952,15,130.1,9,4,0,43,1,2022,3,0,1,0,9.2,0,0,0,0,1,1,0
36000522,1,flipped,108,764,10,76.4,0,0,0,0,1,2024,0,0,0,0,41.9,0,0,0,0,0,0,0
35998727,1,flipped,127,1949,11,177.2,7,4,0,0,1,2022,2,0,0,0,0.0,0,0,0,0,0,0,1
35998432,1,flipped,130,1749,12,145.8,13,8,0,51,1,2022,0,0,2,0,5.7,0,0,0,0,0,0,0
35996717,1,flipped,138,2115,13,162.7,5,2,0,32,1,2022,0,0,2,2,47.8,0,0,0,0,0,0,0
35996715,1,flipped,90,1040,8,130.0,6,5,0,16,1,2022,1,0,3,2,16.3,0,0,0,0,0,0,0
35996652,1,flipped,56,734,3,244.7,1,1,0,35,1,2022,0,0,0,0,0.0,1,0,0,0,0,0,0
35996651,1,flipped,125,1758,15,117.2,7,5,0,20,1,2022,1,1,1,0,8.5,0,0,0,0,0,0,0
35996647,1,flipped,92,1345,10,134.5,3,3,0,19,1,2022,0,0,0,0,3.0,0,0,0,0,0,0,0
35996646,1,flipped,96,1132,7,161.7,1,1,0,20,1,2022,0,1,0,1,0.0,1,0,0,0,0,0,0
35996645,1,flipped,72,845,5,169.0,3,1,0,21,1,2022,0,1,0,1,0.0,0,0,0,0,0,0,0
35996414,1,flipped,108,1547,20,77.3,4,1,0,20,1,2022,0,0,0,4,33.6,0,0,0,0,1,0,0
35996402,1,flipped,98,1370,11,124.5,4,1,0,20,1,2022,0,0,1,5,20.4,0,0,0,0,0,0,0
35994814,1,flipped,97,1569,12,130.8,9,8,0,0,1,2022,0,3,2,2,8.9,0,0,0,0,0,0,0
35993612,1,flipped,88,1671,30,55.7,12,5,2,95,1,2023,0,0,1,6,49.7,0,1,1,0,0,0,0
35993059,1,flipped,59,1660,12,138.3,6,6,0,17,1,2022,0,3,2,0,0.0,0,0,0,0,0,0,0
35993058,1,flipped,95,1757,32,54.9,5,1,0,24,1,2022,0,2,0,8,41.5,0,0,0,0,0,0,0
35993057,1,flipped,61,2246,25,89.8,8,2,0,39,1,2022,0,3,0,10,38.7,0,0,0,0,0,0,0
35993056,1,flipped,120,2265,19,119.2,2,1,0,35,1,2022,0,0,3,7,27.4,0,0,0,0,0,0,0
35993055,1,flipped,101,1900,9,211.1,8,5,0,75,1,2022,1,2,1,1,0.0,0,0,0,0,0,0,0
35993045,1,flipped,113,1955,14,139.6,9,9,0,45,1,2022,0,2,2,1,18.4,0,0,0,0,0,0,0
35993044,1,flipped,99,1567,11,142.5,7,7,0,30,1,2022,0,1,0,0,4.5,0,0,0,0,0,0,0
35993042,1,flipped,111,1475,10,147.5,8,3,0,40,1,2022,2,0,2,0,43.4,0,0,0,0,0,0,0
35993040,1,flipped,96,1423,5,284.6,5,2,0,16,1,2022,0,2,0,0,28.8,0,0,0,1,1,0,0
35993018,1,flipped,101,1747,14,124.8,8,4,0,27,1,2022,0,0,4,2,16.6,0,0,0,0,0,1,0
35992560,1,flipped,113,1285,12,107.1,1,1,0,22,1,2022,0,1,0,2,23.3,1,0,0,0,0,0,0
35992550,1,flipped,107,1451,6,241.8,8,4,0,24,1,2022,0,1,0,0,4.8,0,0,0,0,0,0,0
35992548,1,flipped,89,1043,5,208.6,7,7,0,30,1,2022,0,0,1,0,8.6,0,0,0,0,0,1,0
35992544,1,flipped,76,1123,7,160.4,3,1,0,28,1,2022,0,0,1,0,2.7,0,0,0,0,0,0,0
35992539,1,flipped,119,2273,10,227.3,3,3,0,14,1,2022,0,1,0,0,15.4,0,0,0,0,0,0,0
35992340,1,flipped,142,1143,7,163.3,10,7,0,46,1,2022,0,0,2,0,14.0,0,0,0,0,0,1,0
35992048,1,flipped,182,2393,14,170.9,10,9,0,69,1,2022,1,1,0,1,12.1,0,0,0,0,0,0,0
35992047,1,flipped,139,1256,8,157.0,11,9,0,38,1,2022,1,0,1,0,0.0,0,0,0,0,0,1,0
35992041,1,flipped,80,785,5,157.0,2,1,0,28,1,2022,0,1,0,0,10.2,0,0,0,0,0,0,0
35991972,1,flipped,146,896,8,112.0,6,5,0,39,1,2022,0,0,1,1,1.1,0,0,0,0,0,0,0
35991297,1,flipped,86,2424,28,86.6,6,4,0,39,1,2022,0,3,1,2,26.4,0,0,0,0,0,0,0
35991153,1,flipped,107,3238,19,170.4,6,1,0,22,1,2022,0,0,0,13,15.8,0,0,0,0,0,0,0
35991151,1,flipped,144,2167,9,240.8,4,1,0,35,1,2022,0,3,3,1,6.9,0,0,0,0,0,0,0
35991150,1,flipped,145,1565,15,104.3,5,1,0,35,1,2022,0,1,0,7,15.3,0,0,0,0,0,0,0
35991146,1,flipped,160,1883,28,67.2,3,1,0,41,1,2022,0,1,0,4,28.7,0,0,0,1,1,0,0
35991142,1,flipped,128,1633,9,181.4,2,1,0,56,1,2022,0,1,1,2,0.0,0,0,0,0,0,0,0
35991140,1,flipped,102,2750,23,119.6,7,1,0,30,1,2022,0,0,0,7,6.2,0,1,1,0,1,0,0
35991139,1,flipped,133,1817,37,49.1,4,1,0,41,1,2022,0,1,1,7,68.8,0,1,1,0,0,0,0
35991138,1,flipped,97,1772,10,177.2,9,3,0,40,1,2022,0,0,0,0,16.4,0,0,0,0,0,1,0
35991137,1,flipped,77,1463,10,146.3,1,1,0,37,1,2022,0,2,0,6,6.8,1,0,0,0,0,0,0
35991133,1,flipped,96,1939,13,149.2,2,2,0,26,1,2022,0,0,3,0,1.5,0,0,0,0,0,0,0
35991130,1,flipped,133,1975,29,68.1,7,1,0,19,1,2022,0,0,0,6,32.9,0,1,1,0,0,0,1
35991129,1,flipped,151,1466,13,112.8,9,2,0,30,1,2022,0,0,0,8,19.1,0,0,0,0,1,0,0
35991127,1,flipped,122,2156,24,89.8,6,2,0,29,1,2022,0,0,0,5,19.9,0,0,0,0,0,0,0
35990995,1,flipped,138,1527,28,54.5,7,2,0,38,1,2022,1,2,1,10,50.4,0,0,0,0,0,0,0
35990856,1,flipped,128,1782,9,198.0,7,3,0,48,1,2022,1,0,2,0,21.3,0,0,0,0,0,0,0
35990855,1,flipped,242,2285,16,142.8,7,4,0,42,1,2022,0,1,0,3,18.8,0,0,0,0,1,0,0
35990853,1,flipped,111,2170,23,94.3,5,2,0,22,1,2022,0,3,3,6,21.7,0,0,0,0,0,0,0
35990852,1,flipped,97,971,6,161.8,4,2,0,31,1,2022,0,1,0,1,0.0,0,1,0,1,0,0,1
35990851,1,flipped,155,1524,12,127.0,3,2,0,32,1,2022,0,1,1,7,14.4,0,0,0,0,0,0,0
35990850,1,flipped,132,2128,32,66.5,2,2,0,32,1,2022,0,0,0,13,46.1,0,0,0,0,0,0,0
35990846,1,flipped,201,1733,22,78.8,6,3,0,23,1,2022,0,1,0,2,33.5,0,0,0,0,1,0,0
35990845,1,flipped,106,1315,10,131.5,3,2,0,41,1,2022,0,0,1,2,10.6,0,0,1,0,0,0,0
35990841,1,flipped,155,1973,24,82.2,2,2,0,32,1,2022,0,1,0,2,43.1,0,0,0,1,0,0,0
35990840,1,flipped,137,1334,10,133.4,2,1,0,31,1,2022,0,0,2,1,24.0,0,0,0,0,0,0,0
35990837,1,flipped,92,2722,35,77.8,4,4,0,28,1,2022,0,3,0,7,38.2,0,1,1,0,0,0,0
35990835,1,flipped,121,1462,10,146.2,2,1,0,29,1,2022,0,1,0,7,17.1,0,0,0,0,0,0,0
35990832,1,flipped,84,1588,7,226.9,6,1,0,25,1,2022,0,0,1,1,34.0,0,0,0,0,1,0,0
35990831,1,flipped,117,2310,22,105.0,2,2,0,43,1,2022,0,0,0,1,20.8,0,0,0,0,0,0,0
35990830,1,flipped,123,1506,18,83.7,9,4,0,30,1,2022,0,2,0,5,31.9,0,1,1,0,0,0,0
35990829,1,flipped,79,1746,10,174.6,4,2,0,20,1,2022,0,2,0,3,26.9,0,0,0,0,1,0,0
35990828,1,flipped,116,1400,12,116.7,2,1,0,23,1,2022,0,0,0,3,20.7,0,0,0,0,1,0,0
35990825,1,flipped,92,1657,18,92.1,3,3,0,21,1,2022,0,1,0,0,30.8,0,0,0,0,0,1,0
35990821,1,flipped,125,1225,12,102.1,3,1,0,27,1,2022,0,0,0,4,19.6,0,0,0,0,0,0,0
35990820,1,flipped,102,2222,15,148.1,6,6,0,38,1,2022,0,1,2,3,9.5,0,0,0,0,0,0,0
35990818,1,flipped,96,2096,21,99.8,3,1,0,26,1,2022,1,1,0,8,18.1,0,0,0,0,0,0,0
35990551,1,flipped,118,1192,15,79.5,1,1,0,21,1,2022,0,1,1,0,22.7,1,0,0,0,0,0,0
35990548,1,flipped,103,1391,7,198.7,5,4,0,24,1,2022,0,1,0,3,8.6,0,0,0,0,0,0,0
35990547,1,flipped,74,1544,12,128.7,4,4,0,23,1,2022,0,0,0,0,32.4,0,0,0,0,0,0,0
35990546,1,flipped,171,1244,9,138.2,2,2,0,24,1,2022,0,2,0,2,15.3,0,0,0,0,0,0,0
35990545,1,flipped,106,2038,13,156.8,2,1,0,22,1,2022,3,3,1,0,3.9,0,0,0,0,0,0,0
35990544,1,flipped,77,1584,9,176.0,2,1,0,26,1,2022,1,1,1,1,8.2,0,0,0,0,0,0,0
35990543,1,flipped,159,1216,24,50.7,2,1,0,20,1,2022,0,2,0,0,39.5,0,0,0,0,0,0,0
35990540,1,flipped,92,1686,8,210.8,1,1,0,20,1,2022,0,0,0,0,1.2,1,0,0,0,0,0,0
35990539,1,flipped,140,1341,11,121.9,1,1,0,28,1,2022,0,3,0,0,11.9,1,0,0,0,0,0,0
35990538,1,flipped,107,2039,13,156.8,1,1,0,26,1,2022,0,1,2,0,1.5,1,0,0,0,0,0,0
35990444,1,flipped,155,1588,23,69.0,11,9,0,54,1,2022,0,1,3,0,25.8,0,0,0,0,0,0,0
35990372,1,flipped,184,2170,16,135.6,5,1,0,27,1,2022,3,1,2,6,25.3,0,0,0,0,0,0,0
35990371,1,flipped,87,2040,25,81.6,6,4,0,22,1,2022,0,0,0,5,28.9,0,0,0,0,0,0,0
35990370,1,flipped,100,2005,20,100.2,5,3,0,24,1,2022,0,0,0,10,50.4,0,0,0,0,0,0,0
35990369,1,flipped,143,1415,12,117.9,4,2,0,19,1,2022,0,0,0,3,18.4,0,0,0,0,1,0,0
35990166,1,flipped,76,1031,8,128.9,1,1,0,22,1,2022,0,1,1,0,4.8,1,0,0,0,0,0,0
35990163,1,flipped,89,1593,13,122.5,1,1,0,28,1,2022,1,0,0,0,6.3,1,0,0,0,0,0,0
